Gene ID	Symbol	Name	Type	# SSM Affected Cases in Cohort	# SSM Affected Cases Across the GDC	# CNV Gain	# CNV Loss	# Mutations	Annotations	Survival
ENSG00000100813	ACIN1	apoptotic chromatin condensation inducer 1	protein_coding	10 / 969 (1.03%)	270 / 16,405	171 / 1,067 (16.03%)	169 / 1,067 (15.84%)	0		add to survival plot
ENSG00000100207	TCF20	transcription factor 20	protein_coding	10 / 969 (1.03%)	378 / 16,405	114 / 1,067 (10.68%)	396 / 1,067 (37.11%)	0		add to survival plot
ENSG00000164794	KCNV1	potassium voltage-gated channel modifier subfamily V member 1	protein_coding	10 / 969 (1.03%)	292 / 16,405	605 / 1,067 (56.70%)	21 / 1,067 (1.97%)	0		add to survival plot
ENSG00000203786	KPRP	keratinocyte proline rich protein	protein_coding	10 / 969 (1.03%)	324 / 16,405	738 / 1,067 (69.17%)	13 / 1,067 (1.22%)	0		add to survival plot
ENSG00000284862	CCDC39	coiled-coil domain containing 39	protein_coding	10 / 969 (1.03%)	342 / 16,405	299 / 1,067 (28.02%)	57 / 1,067 (5.34%)	0		add to survival plot
ENSG00000015133	CCDC88C	coiled-coil domain containing 88C	protein_coding	10 / 969 (1.03%)	359 / 16,405	128 / 1,067 (12.00%)	246 / 1,067 (23.06%)	0		add to survival plot
ENSG00000055917	PUM2	pumilio RNA binding family member 2	protein_coding	10 / 969 (1.03%)	213 / 16,405	155 / 1,067 (14.53%)	148 / 1,067 (13.87%)	0		add to survival plot
ENSG00000145632	PLK2	polo like kinase 2	protein_coding	10 / 969 (1.03%)	170 / 16,405	159 / 1,067 (14.90%)	222 / 1,067 (20.81%)	0		add to survival plot
ENSG00000011454	RABGAP1	RAB GTPase activating protein 1	protein_coding	10 / 969 (1.03%)	224 / 16,405	158 / 1,067 (14.81%)	170 / 1,067 (15.93%)	0		add to survival plot
ENSG00000129116	PALLD	palladin, cytoskeletal associated protein	protein_coding	10 / 969 (1.03%)	289 / 16,405	99 / 1,067 (9.28%)	259 / 1,067 (24.27%)	0		add to survival plot
ENSG00000253731	PCDHGA6	protocadherin gamma subfamily A, 6	protein_coding	10 / 969 (1.03%)	387 / 16,405	176 / 1,067 (16.49%)	174 / 1,067 (16.31%)	0		add to survival plot
ENSG00000064270	ATP2C2	ATPase secretory pathway Ca2+ transporting 2	protein_coding	10 / 969 (1.03%)	218 / 16,405	93 / 1,067 (8.72%)	605 / 1,067 (56.70%)	0		add to survival plot
ENSG00000180104	EXOC3	exocyst complex component 3	protein_coding	10 / 969 (1.03%)	186 / 16,405	360 / 1,067 (33.74%)	65 / 1,067 (6.09%)	0		add to survival plot
ENSG00000137642	SORL1	sortilin related receptor 1	protein_coding	10 / 969 (1.03%)	524 / 16,405	79 / 1,067 (7.40%)	444 / 1,067 (41.61%)	0		add to survival plot
ENSG00000158220	ESYT3	extended synaptotagmin 3	protein_coding	10 / 969 (1.03%)	201 / 16,405	245 / 1,067 (22.96%)	75 / 1,067 (7.03%)	0		add to survival plot
ENSG00000132128	LRRC41	leucine rich repeat containing 41	protein_coding	10 / 969 (1.03%)	187 / 16,405	146 / 1,067 (13.68%)	226 / 1,067 (21.18%)	0		add to survival plot
ENSG00000007402	CACNA2D2	calcium voltage-gated channel auxiliary subunit alpha2delta 2	protein_coding	10 / 969 (1.03%)	220 / 16,405	84 / 1,067 (7.87%)	279 / 1,067 (26.15%)	0		add to survival plot
ENSG00000260916	CCPG1	cell cycle progression 1	protein_coding	10 / 969 (1.03%)	173 / 16,405	71 / 1,067 (6.65%)	254 / 1,067 (23.81%)	0		add to survival plot
ENSG00000089199	CHGB	chromogranin B	protein_coding	10 / 969 (1.03%)	268 / 16,405	318 / 1,067 (29.80%)	96 / 1,067 (9.00%)	0		add to survival plot
ENSG00000081138	CDH7	cadherin 7	protein_coding	10 / 969 (1.03%)	456 / 16,405	161 / 1,067 (15.09%)	268 / 1,067 (25.12%)	0		add to survival plot
ENSG00000117245	KIF17	kinesin family member 17	protein_coding	10 / 969 (1.03%)	292 / 16,405	71 / 1,067 (6.65%)	341 / 1,067 (31.96%)	0		add to survival plot
ENSG00000274349	ZNF658	zinc finger protein 658	protein_coding	10 / 969 (1.03%)	232 / 16,405	188 / 1,067 (17.62%)	178 / 1,067 (16.68%)	0		add to survival plot
ENSG00000181072	CHRM2	cholinergic receptor muscarinic 2	protein_coding	10 / 969 (1.03%)	393 / 16,405	261 / 1,067 (24.46%)	116 / 1,067 (10.87%)	0		add to survival plot
ENSG00000058453	CROCC	ciliary rootlet coiled-coil, rootletin	protein_coding	10 / 969 (1.03%)	342 / 16,405	76 / 1,067 (7.12%)	352 / 1,067 (32.99%)	0		add to survival plot
ENSG00000074964	ARHGEF10L	Rho guanine nucleotide exchange factor 10 like	protein_coding	10 / 969 (1.03%)	275 / 16,405	71 / 1,067 (6.65%)	355 / 1,067 (33.27%)	0	Cancer Gene Census	add to survival plot
ENSG00000163564	PYHIN1	pyrin and HIN domain family member 1	protein_coding	10 / 969 (1.03%)	270 / 16,405	733 / 1,067 (68.70%)	14 / 1,067 (1.31%)	0		add to survival plot
ENSG00000123338	NCKAP1L	NCK associated protein 1 like	protein_coding	10 / 969 (1.03%)	372 / 16,405	173 / 1,067 (16.21%)	105 / 1,067 (9.84%)	0		add to survival plot
ENSG00000079112	CDH17	cadherin 17	protein_coding	10 / 969 (1.03%)	264 / 16,405	592 / 1,067 (55.48%)	24 / 1,067 (2.25%)	0	Cancer Gene Census	add to survival plot
ENSG00000055163	CYFIP2	cytoplasmic FMR1 interacting protein 2	protein_coding	10 / 969 (1.03%)	351 / 16,405	173 / 1,067 (16.21%)	180 / 1,067 (16.87%)	0		add to survival plot
ENSG00000215301	DDX3X	DEAD-box helicase 3 X-linked	protein_coding	10 / 969 (1.03%)	305 / 16,405	0 / 1,067 (0.00%)	0 / 1,067 (0.00%)	10	Cancer Gene Census	add to survival plot
ENSG00000016490	CLCA1	chloride channel accessory 1	protein_coding	10 / 969 (1.03%)	226 / 16,405	138 / 1,067 (12.93%)	265 / 1,067 (24.84%)	0		add to survival plot
ENSG00000124571	XPO5	exportin 5	protein_coding	10 / 969 (1.03%)	212 / 16,405	239 / 1,067 (22.40%)	121 / 1,067 (11.34%)	0		add to survival plot
ENSG00000103126	AXIN1	axin 1	protein_coding	10 / 969 (1.03%)	243 / 16,405	518 / 1,067 (48.55%)	62 / 1,067 (5.81%)	0	Cancer Gene Census	add to survival plot
ENSG00000096968	JAK2	Janus kinase 2	protein_coding	10 / 969 (1.03%)	291 / 16,405	157 / 1,067 (14.71%)	260 / 1,067 (24.37%)	0	Cancer Gene Census	add to survival plot
ENSG00000113721	PDGFRB	platelet derived growth factor receptor beta	protein_coding	10 / 969 (1.03%)	264 / 16,405	183 / 1,067 (17.15%)	175 / 1,067 (16.40%)	0	Cancer Gene Census	add to survival plot
ENSG00000114480	GBE1	1,4-alpha-glucan branching enzyme 1	protein_coding	10 / 969 (1.03%)	152 / 16,405	143 / 1,067 (13.40%)	198 / 1,067 (18.56%)	0		add to survival plot
ENSG00000137877	SPTBN5	spectrin beta, non-erythrocytic 5	protein_coding	10 / 969 (1.03%)	463 / 16,405	52 / 1,067 (4.87%)	287 / 1,067 (26.90%)	0		add to survival plot
ENSG00000198000	NOL8	nucleolar protein 8	protein_coding	10 / 969 (1.03%)	211 / 16,405	136 / 1,067 (12.75%)	197 / 1,067 (18.46%)	12		add to survival plot
ENSG00000130402	ACTN4	actinin alpha 4	protein_coding	10 / 969 (1.03%)	223 / 16,405	259 / 1,067 (24.27%)	87 / 1,067 (8.15%)	0		add to survival plot
ENSG00000170390	DCLK2	doublecortin like kinase 2	protein_coding	10 / 969 (1.03%)	202 / 16,405	105 / 1,067 (9.84%)	238 / 1,067 (22.31%)	0		add to survival plot
ENSG00000159086	PAXBP1	PAX3 and PAX7 binding protein 1	protein_coding	10 / 969 (1.03%)	186 / 16,405	210 / 1,067 (19.68%)	132 / 1,067 (12.37%)	0		add to survival plot
ENSG00000178764	ZHX2	zinc fingers and homeoboxes 2	protein_coding	10 / 969 (1.03%)	236 / 16,405	602 / 1,067 (56.42%)	31 / 1,067 (2.91%)	0		add to survival plot
ENSG00000151208	DLG5	discs large MAGUK scaffold protein 5	protein_coding	10 / 969 (1.03%)	398 / 16,405	170 / 1,067 (15.93%)	162 / 1,067 (15.18%)	0		add to survival plot
ENSG00000168924	LETM1	leucine zipper and EF-hand containing transmembrane protein 1	protein_coding	10 / 969 (1.03%)	145 / 16,405	116 / 1,067 (10.87%)	264 / 1,067 (24.74%)	0		add to survival plot
ENSG00000088386	SLC15A1	solute carrier family 15 member 1	protein_coding	10 / 969 (1.03%)	174 / 16,405	161 / 1,067 (15.09%)	296 / 1,067 (27.74%)	0		add to survival plot
ENSG00000187498	COL4A1	collagen type IV alpha 1 chain	protein_coding	10 / 969 (1.03%)	528 / 16,405	168 / 1,067 (15.75%)	297 / 1,067 (27.84%)	0		add to survival plot
ENSG00000117597	UTP25	UTP25 small subunit processor component	protein_coding	10 / 969 (1.03%)	187 / 16,405	753 / 1,067 (70.57%)	17 / 1,067 (1.59%)	0		add to survival plot
ENSG00000116731	PRDM2	PR/SET domain 2	protein_coding	10 / 969 (1.03%)	333 / 16,405	68 / 1,067 (6.37%)	344 / 1,067 (32.24%)	0	Cancer Gene Census	add to survival plot
ENSG00000090006	LTBP4	latent transforming growth factor beta binding protein 4	protein_coding	10 / 969 (1.03%)	349 / 16,405	241 / 1,067 (22.59%)	93 / 1,067 (8.72%)	8		add to survival plot
ENSG00000198862	LTN1	listerin E3 ubiquitin protein ligase 1	protein_coding	10 / 969 (1.03%)	328 / 16,405	197 / 1,067 (18.46%)	161 / 1,067 (15.09%)	0		add to survival plot
ENSG00000166888	STAT6	signal transducer and activator of transcription 6	protein_coding	10 / 969 (1.03%)	165 / 16,405	191 / 1,067 (17.90%)	92 / 1,067 (8.62%)	13	Cancer Gene Census	add to survival plot
ENSG00000088053	GP6	glycoprotein VI platelet	protein_coding	10 / 969 (1.03%)	183 / 16,405	275 / 1,067 (25.77%)	75 / 1,067 (7.03%)	0		add to survival plot
ENSG00000160796	NBEAL2	neurobeachin like 2	protein_coding	10 / 969 (1.03%)	374 / 16,405	94 / 1,067 (8.81%)	265 / 1,067 (24.84%)	0		add to survival plot
ENSG00000243156	MICAL3	microtubule associated monooxygenase, calponin and LIM domain containing 3	protein_coding	10 / 969 (1.03%)	429 / 16,405	159 / 1,067 (14.90%)	341 / 1,067 (31.96%)	0		add to survival plot
ENSG00000170954	ZNF415	zinc finger protein 415	protein_coding	10 / 969 (1.03%)	187 / 16,405	270 / 1,067 (25.30%)	80 / 1,067 (7.50%)	10		add to survival plot
ENSG00000113810	SMC4	structural maintenance of chromosomes 4	protein_coding	10 / 969 (1.03%)	282 / 16,405	276 / 1,067 (25.87%)	63 / 1,067 (5.90%)	0		add to survival plot
ENSG00000145244	CORIN	corin, serine peptidase	protein_coding	10 / 969 (1.03%)	329 / 16,405	125 / 1,067 (11.72%)	204 / 1,067 (19.12%)	0		add to survival plot
ENSG00000156931	VPS8	VPS8 subunit of CORVET complex	protein_coding	10 / 969 (1.03%)	236 / 16,405	296 / 1,067 (27.74%)	59 / 1,067 (5.53%)	0		add to survival plot
ENSG00000198785	GRIN3A	glutamate ionotropic receptor NMDA type subunit 3A	protein_coding	10 / 969 (1.03%)	442 / 16,405	131 / 1,067 (12.28%)	209 / 1,067 (19.59%)	0		add to survival plot
ENSG00000165966	PDZRN4	PDZ domain containing ring finger 4	protein_coding	10 / 969 (1.03%)	417 / 16,405	197 / 1,067 (18.46%)	76 / 1,067 (7.12%)	0		add to survival plot
ENSG00000064687	ABCA7	ATP binding cassette subfamily A member 7	protein_coding	10 / 969 (1.03%)	406 / 16,405	163 / 1,067 (15.28%)	232 / 1,067 (21.74%)	0		add to survival plot
ENSG00000100994	PYGB	glycogen phosphorylase B	protein_coding	10 / 969 (1.03%)	205 / 16,405	369 / 1,067 (34.58%)	78 / 1,067 (7.31%)	0		add to survival plot
ENSG00000144824	PHLDB2	pleckstrin homology like domain family B member 2	protein_coding	10 / 969 (1.03%)	349 / 16,405	212 / 1,067 (19.87%)	81 / 1,067 (7.59%)	0		add to survival plot
ENSG00000165509	MAGEC3	MAGE family member C3	protein_coding	10 / 969 (1.03%)	454 / 16,405	0 / 1,067 (0.00%)	0 / 1,067 (0.00%)	0		add to survival plot
ENSG00000158488	CD1E	CD1e molecule	protein_coding	10 / 969 (1.03%)	267 / 16,405	732 / 1,067 (68.60%)	16 / 1,067 (1.50%)	0		add to survival plot
ENSG00000137473	TTC29	tetratricopeptide repeat domain 29	protein_coding	10 / 969 (1.03%)	168 / 16,405	106 / 1,067 (9.93%)	225 / 1,067 (21.09%)	0		add to survival plot
ENSG00000187764	SEMA4D	semaphorin 4D	protein_coding	10 / 969 (1.03%)	205 / 16,405	133 / 1,067 (12.46%)	194 / 1,067 (18.18%)	0		add to survival plot
ENSG00000123124	WWP1	WW domain containing E3 ubiquitin protein ligase 1	protein_coding	10 / 969 (1.03%)	215 / 16,405	558 / 1,067 (52.30%)	35 / 1,067 (3.28%)	0		add to survival plot
ENSG00000087303	NID2	nidogen 2	protein_coding	10 / 969 (1.03%)	412 / 16,405	164 / 1,067 (15.37%)	185 / 1,067 (17.34%)	0		add to survival plot
ENSG00000112851	ERBIN	erbb2 interacting protein	protein_coding	10 / 969 (1.03%)	239 / 16,405	139 / 1,067 (13.03%)	232 / 1,067 (21.74%)	0		add to survival plot
ENSG00000070526	ST6GALNAC1	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 1	protein_coding	10 / 969 (1.03%)	126 / 16,405	384 / 1,067 (35.99%)	122 / 1,067 (11.43%)	0		add to survival plot
ENSG00000158321	AUTS2	activator of transcription and developmental regulator AUTS2	protein_coding	10 / 969 (1.03%)	389 / 16,405	281 / 1,067 (26.34%)	73 / 1,067 (6.84%)	0		add to survival plot
ENSG00000113522	RAD50	RAD50 double strand break repair protein	protein_coding	10 / 969 (1.03%)	269 / 16,405	163 / 1,067 (15.28%)	199 / 1,067 (18.65%)	0		add to survival plot
ENSG00000173068	BNC2	basonuclin 2	protein_coding	10 / 969 (1.03%)	412 / 16,405	172 / 1,067 (16.12%)	245 / 1,067 (22.96%)	0		add to survival plot
ENSG00000132357	CARD6	caspase recruitment domain family member 6	protein_coding	10 / 969 (1.03%)	294 / 16,405	316 / 1,067 (29.62%)	65 / 1,067 (6.09%)	0		add to survival plot
ENSG00000099290	WASHC2A	WASH complex subunit 2A	protein_coding	9 / 969 (0.93%)	245 / 16,405	154 / 1,067 (14.43%)	176 / 1,067 (16.49%)	0		add to survival plot
ENSG00000150961	SEC24D	SEC24 homolog D, COPII coat complex component	protein_coding	9 / 969 (0.93%)	206 / 16,405	113 / 1,067 (10.59%)	226 / 1,067 (21.18%)	0		add to survival plot
ENSG00000119698	PPP4R4	protein phosphatase 4 regulatory subunit 4	protein_coding	9 / 969 (0.93%)	267 / 16,405	133 / 1,067 (12.46%)	243 / 1,067 (22.77%)	0		add to survival plot
ENSG00000170581	STAT2	signal transducer and activator of transcription 2	protein_coding	9 / 969 (0.93%)	178 / 16,405	190 / 1,067 (17.81%)	95 / 1,067 (8.90%)	9		add to survival plot
ENSG00000118217	ATF6	activating transcription factor 6	protein_coding	9 / 969 (0.93%)	165 / 16,405	750 / 1,067 (70.29%)	14 / 1,067 (1.31%)	0		add to survival plot
ENSG00000135205	CCDC146	coiled-coil domain containing 146	protein_coding	9 / 969 (0.93%)	207 / 16,405	262 / 1,067 (24.55%)	95 / 1,067 (8.90%)	0		add to survival plot
ENSG00000165072	MAMDC2	MAM domain containing 2	protein_coding	9 / 969 (0.93%)	171 / 16,405	143 / 1,067 (13.40%)	188 / 1,067 (17.62%)	0		add to survival plot
ENSG00000118257	NRP2	neuropilin 2	protein_coding	9 / 969 (0.93%)	295 / 16,405	128 / 1,067 (12.00%)	174 / 1,067 (16.31%)	0		add to survival plot
ENSG00000169896	ITGAM	integrin subunit alpha M	protein_coding	9 / 969 (0.93%)	350 / 16,405	497 / 1,067 (46.58%)	38 / 1,067 (3.56%)	0		add to survival plot
ENSG00000268089	GABRQ	gamma-aminobutyric acid type A receptor subunit theta	protein_coding	9 / 969 (0.93%)	282 / 16,405	0 / 1,067 (0.00%)	0 / 1,067 (0.00%)	0		add to survival plot
ENSG00000154764	WNT7A	Wnt family member 7A	protein_coding	9 / 969 (0.93%)	161 / 16,405	177 / 1,067 (16.59%)	138 / 1,067 (12.93%)	0		add to survival plot
ENSG00000132671	SSTR4	somatostatin receptor 4	protein_coding	9 / 969 (0.93%)	222 / 16,405	353 / 1,067 (33.08%)	86 / 1,067 (8.06%)	0		add to survival plot
ENSG00000177455	CD19	CD19 molecule	protein_coding	9 / 969 (0.93%)	148 / 16,405	496 / 1,067 (46.49%)	35 / 1,067 (3.28%)	0		add to survival plot
ENSG00000149289	ZC3H12C	zinc finger CCCH-type containing 12C	protein_coding	9 / 969 (0.93%)	203 / 16,405	88 / 1,067 (8.25%)	447 / 1,067 (41.89%)	0		add to survival plot
ENSG00000107854	TNKS2	tankyrase 2	protein_coding	9 / 969 (0.93%)	266 / 16,405	103 / 1,067 (9.65%)	229 / 1,067 (21.46%)	0		add to survival plot
ENSG00000161270	NPHS1	NPHS1 adhesion molecule, nephrin	protein_coding	9 / 969 (0.93%)	412 / 16,405	254 / 1,067 (23.81%)	80 / 1,067 (7.50%)	0		add to survival plot
ENSG00000197548	ATG7	autophagy related 7	protein_coding	9 / 969 (0.93%)	154 / 16,405	177 / 1,067 (16.59%)	132 / 1,067 (12.37%)	0		add to survival plot
ENSG00000176809	LRRC37A3	leucine rich repeat containing 37 member A3	protein_coding	9 / 969 (0.93%)	278 / 16,405	387 / 1,067 (36.27%)	103 / 1,067 (9.65%)	0		add to survival plot
ENSG00000181698	OR5T1	olfactory receptor family 5 subfamily T member 1	protein_coding	9 / 969 (0.93%)	235 / 16,405	193 / 1,067 (18.09%)	157 / 1,067 (14.71%)	0		add to survival plot
ENSG00000136643	RPS6KC1	ribosomal protein S6 kinase C1	protein_coding	9 / 969 (0.93%)	245 / 16,405	744 / 1,067 (69.73%)	28 / 1,067 (2.62%)	0		add to survival plot
ENSG00000109819	PPARGC1A	PPARG coactivator 1 alpha	protein_coding	9 / 969 (0.93%)	320 / 16,405	85 / 1,067 (7.97%)	270 / 1,067 (25.30%)	0		add to survival plot
ENSG00000056097	ZFR	zinc finger RNA binding protein	protein_coding	9 / 969 (0.93%)	249 / 16,405	322 / 1,067 (30.18%)	72 / 1,067 (6.75%)	0		add to survival plot
ENSG00000172159	FRMD3	FERM domain containing 3	protein_coding	9 / 969 (0.93%)	185 / 16,405	138 / 1,067 (12.93%)	184 / 1,067 (17.24%)	0		add to survival plot
ENSG00000213983	AP1G2	adaptor related protein complex 1 subunit gamma 2	protein_coding	9 / 969 (0.93%)	179 / 16,405	169 / 1,067 (15.84%)	173 / 1,067 (16.21%)	9		add to survival plot
ENSG00000006453	BAIAP2L1	BAR/IMD domain containing adaptor protein 2 like 1	protein_coding	9 / 969 (0.93%)	140 / 16,405	254 / 1,067 (23.81%)	115 / 1,067 (10.78%)	0		add to survival plot
ENSG00000162402	USP24	ubiquitin specific peptidase 24	protein_coding	9 / 969 (0.93%)	344 / 16,405	156 / 1,067 (14.62%)	224 / 1,067 (20.99%)	0		add to survival plot
ENSG00000132003	ZSWIM4	zinc finger SWIM-type containing 4	protein_coding	9 / 969 (0.93%)	236 / 16,405	222 / 1,067 (20.81%)	126 / 1,067 (11.81%)	0		add to survival plot
ENSG00000176915	ANKLE2	ankyrin repeat and LEM domain containing 2	protein_coding	9 / 969 (0.93%)	205 / 16,405	176 / 1,067 (16.49%)	156 / 1,067 (14.62%)	0		add to survival plot
ENSG00000161609	KASH5	KASH domain containing 5	protein_coding	9 / 969 (0.93%)	137 / 16,405	244 / 1,067 (22.87%)	97 / 1,067 (9.09%)	0		add to survival plot
ENSG00000163431	LMOD1	leiomodin 1	protein_coding	9 / 969 (0.93%)	151 / 16,405	759 / 1,067 (71.13%)	12 / 1,067 (1.12%)	0		add to survival plot
ENSG00000034677	RNF19A	ring finger protein 19A, RBR E3 ubiquitin protein ligase	protein_coding	9 / 969 (0.93%)	171 / 16,405	608 / 1,067 (56.98%)	21 / 1,067 (1.97%)	0		add to survival plot
ENSG00000111058	ACSS3	acyl-CoA synthetase short chain family member 3	protein_coding	9 / 969 (0.93%)	294 / 16,405	209 / 1,067 (19.59%)	109 / 1,067 (10.22%)	0		add to survival plot
ENSG00000198231	DDX42	DEAD-box helicase 42	protein_coding	9 / 969 (0.93%)	202 / 16,405	398 / 1,067 (37.30%)	93 / 1,067 (8.72%)	0		add to survival plot
ENSG00000183309	ZNF623	zinc finger protein 623	protein_coding	9 / 969 (0.93%)	150 / 16,405	569 / 1,067 (53.33%)	61 / 1,067 (5.72%)	0		add to survival plot
ENSG00000136542	GALNT5	polypeptide N-acetylgalactosaminyltransferase 5	protein_coding	9 / 969 (0.93%)	236 / 16,405	110 / 1,067 (10.31%)	161 / 1,067 (15.09%)	0		add to survival plot
ENSG00000177548	RABEP2	rabaptin, RAB GTPase binding effector protein 2	protein_coding	9 / 969 (0.93%)	140 / 16,405	496 / 1,067 (46.49%)	35 / 1,067 (3.28%)	0		add to survival plot
ENSG00000132356	PRKAA1	protein kinase AMP-activated catalytic subunit alpha 1	protein_coding	9 / 969 (0.93%)	130 / 16,405	316 / 1,067 (29.62%)	65 / 1,067 (6.09%)	0		add to survival plot
ENSG00000262576	PCDHGA4	protocadherin gamma subfamily A, 4	protein_coding	9 / 969 (0.93%)	399 / 16,405	176 / 1,067 (16.49%)	174 / 1,067 (16.31%)	0		add to survival plot
ENSG00000185736	ADARB2	adenosine deaminase RNA specific B2 (inactive)	protein_coding	9 / 969 (0.93%)	334 / 16,405	268 / 1,067 (25.12%)	106 / 1,067 (9.93%)	0		add to survival plot
ENSG00000101349	PAK5	p21 (RAC1) activated kinase 5	protein_coding	9 / 969 (0.93%)	379 / 16,405	328 / 1,067 (30.74%)	97 / 1,067 (9.09%)	0		add to survival plot
ENSG00000179941	BBS10	Bardet-Biedl syndrome 10	protein_coding	9 / 969 (0.93%)	145 / 16,405	217 / 1,067 (20.34%)	93 / 1,067 (8.72%)	0		add to survival plot
ENSG00000116729	WLS	Wnt ligand secretion mediator	protein_coding	9 / 969 (0.93%)	146 / 16,405	162 / 1,067 (15.18%)	232 / 1,067 (21.74%)	0		add to survival plot
ENSG00000135473	PAN2	poly(A) specific ribonuclease subunit PAN2	protein_coding	9 / 969 (0.93%)	229 / 16,405	190 / 1,067 (17.81%)	95 / 1,067 (8.90%)	9		add to survival plot
ENSG00000176571	CNBD1	cyclic nucleotide binding domain containing 1	protein_coding	9 / 969 (0.93%)	245 / 16,405	561 / 1,067 (52.58%)	32 / 1,067 (3.00%)	0	Cancer Gene Census	add to survival plot
ENSG00000103528	SYT17	synaptotagmin 17	protein_coding	9 / 969 (0.93%)	160 / 16,405	492 / 1,067 (46.11%)	44 / 1,067 (4.12%)	0		add to survival plot
ENSG00000106536	POU6F2	POU class 6 homeobox 2	protein_coding	9 / 969 (0.93%)	252 / 16,405	290 / 1,067 (27.18%)	69 / 1,067 (6.47%)	0		add to survival plot
ENSG00000128000	ZNF780B	zinc finger protein 780B	protein_coding	9 / 969 (0.93%)	218 / 16,405	253 / 1,067 (23.71%)	90 / 1,067 (8.43%)	0		add to survival plot
ENSG00000103540	CCP110	centriolar coiled-coil protein 110	protein_coding	9 / 969 (0.93%)	177 / 16,405	491 / 1,067 (46.02%)	44 / 1,067 (4.12%)	0		add to survival plot
ENSG00000083642	PDS5B	PDS5 cohesin associated factor B	protein_coding	9 / 969 (0.93%)	325 / 16,405	99 / 1,067 (9.28%)	334 / 1,067 (31.30%)	0		add to survival plot
ENSG00000015520	NPC1L1	NPC1 like intracellular cholesterol transporter 1	protein_coding	9 / 969 (0.93%)	399 / 16,405	296 / 1,067 (27.74%)	64 / 1,067 (6.00%)	0		add to survival plot
ENSG00000066422	ZBTB11	zinc finger and BTB domain containing 11	protein_coding	9 / 969 (0.93%)	207 / 16,405	208 / 1,067 (19.49%)	84 / 1,067 (7.87%)	0		add to survival plot
